X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID
-9187168.6321,3085260.4388,181609,2004/03/03 00:00:00+00,21:15,GMT,0.5,FT04,26.69374,-82.52974,Karenia brevis,0,HABW040303-825
-9173333.8458,3073247.9218,181610,2004/03/03 00:00:00+00,22:52,GMT,0.5,FT05,26.59729,-82.40546,Karenia brevis,0,HABW040303-826
-9220964.4503,3240571.2033,181611,2004/03/04 00:00:00+00,21:50,GMT,0.5,"Compas Key; Clearwater Aquarium",27.933333,-82.833333,Karenia brevis,2000,HABW040304-001
-9210474.4807,3200306.6691,181612,2004/03/04 00:00:00+00,15:50,GMT,0.5,"Mullet Key; Gulf Pier  ",27.6133,-82.7391,Karenia brevis,0,HABW040304-002
-9210274.1056,3208965.2433,181613,2004/03/04 00:00:00+00,16:33,GMT,0.5,Pass-A-Grille,27.6822,-82.7373,Karenia brevis,0,HABW040304-003
-9220738.1377,3226600.8889,181614,2004/03/04 00:00:00+00,17:20,GMT,0.5,Redington Pier  ,27.8224,-82.8313,Karenia brevis,0,HABW040304-004
-9220804.9294,3246137.3505,181615,2004/03/04 00:00:00+00,18:13,GMT,0.5,Clearwater Pier 60 ,27.9775,-82.8319,Karenia brevis,1330,HABW040304-005
-9220181.5403,3256313.4616,181616,2004/03/04 00:00:00+00,19:16,GMT,0.5,Honeymoon isl Beach,28.0582,-82.8263,Karenia brevis,0,HABW040304-006
-9192062.2369,3165250.4366,181617,2004/03/04 00:00:00+00,15:00,GMT,0.5,"Mote; BMet-N",27.3339,-82.5737,Karenia brevis,0,HABW040304-801
-9192062.2369,3165200.3123,181618,2004/03/04 00:00:00+00,15:00,GMT,0.5,"Mote; BMet-S",27.3335,-82.5737,Karenia brevis,0,HABW040304-802
-9191995.4452,3165250.4366,181619,2004/03/04 00:00:00+00,15:00,GMT,0.5,"Mote; BMet-E",27.3339,-82.5731,Karenia brevis,0,HABW040304-803
-9148482.8827,3049878.3673,181620,2004/03/04 00:00:00+00,12:39,GMT,0.5,HG06,26.40942,-82.18222,Karenia brevis,0,HABW040304-804
-9148482.8827,3049878.3673,181621,2004/03/04 00:00:00+00,12:39,GMT,20,HG06,26.40942,-82.18222,Karenia brevis,0,HABW040304-805
-9167796.8143,3042104.8513,181622,2004/03/04 00:00:00+00,13:47,GMT,0.5,HG08,26.34686,-82.35572,Karenia brevis,0,HABW040304-806
-9167796.8143,3042104.8513,181623,2004/03/04 00:00:00+00,13:47,GMT,20,HG08,26.34686,-82.35572,Karenia brevis,0,HABW040304-807
-9186986.0681,3034352.9197,181624,2004/03/04 00:00:00+00,14:45,GMT,0.5,HG10,26.28444,-82.5281,Karenia brevis,0,HABW040304-808
-9186986.0681,3034352.9197,181625,2004/03/04 00:00:00+00,14:45,GMT,20,HG10,26.28444,-82.5281,Karenia brevis,0,HABW040304-809
-9206177.5483,3026530.7043,181626,2004/03/04 00:00:00+00,15:42,GMT,0.5,HG12,26.22142,-82.7005,Karenia brevis,0,HABW040304-810
-9206177.5483,3026530.7043,181627,2004/03/04 00:00:00+00,15:42,GMT,20,HG12,26.22142,-82.7005,Karenia brevis,0,HABW040304-811
-9204296.249,3048923.847,181628,2004/03/04 00:00:00+00,16:50,GMT,0.5,HG13,26.40174,-82.6836,Karenia brevis,0,HABW040304-812
-9204296.249,3048923.847,181629,2004/03/04 00:00:00+00,16:50,GMT,20,HG13,26.40174,-82.6836,Karenia brevis,0,HABW040304-813
-9203013.8484,3071450.3416,181630,2004/03/04 00:00:00+00,19:32,GMT,0.5,HG14,26.58285,-82.67208,Karenia brevis,0,HABW040304-814
-9203013.8484,3071450.3416,181631,2004/03/04 00:00:00+00,19:32,GMT,20,HG14,26.58285,-82.67208,Karenia brevis,0,HABW040304-815
-9201336.2637,3093766.885,181632,2004/03/04 00:00:00+00,20:33,GMT,0.5,HG15,26.76199,-82.65701,Karenia brevis,0,HABW040304-816
-9201336.2637,3093766.885,181633,2004/03/04 00:00:00+00,20:33,GMT,20,HG15,26.76199,-82.65701,Karenia brevis,0,HABW040304-817
-9199955.902,3116389.6176,181634,2004/03/04 00:00:00+00,21:31,GMT,0.5,HG16,26.9433,-82.64461,Karenia brevis,0,HABW040304-818
-9199955.902,3116389.6176,181635,2004/03/04 00:00:00+00,21:31,GMT,20,HG16,26.9433,-82.64461,Karenia brevis,0,HABW040304-819
-9198631.2001,3138784.8594,181636,2004/03/04 00:00:00+00,22:30,GMT,0.5,HG17,27.1225,-82.63271,Karenia brevis,0,HABW040304-820
-9198631.2001,3138784.8594,181637,2004/03/04 00:00:00+00,22:30,GMT,20,HG17,27.1225,-82.63271,Karenia brevis,0,HABW040304-821
-9198631.2001,3138784.8594,181638,2004/03/04 00:00:00+00,22:30,GMT,0.5,HG17rep,27.1225,-82.63271,Karenia brevis,1000,HABW040304-822
-9198631.2001,3138784.8594,181639,2004/03/04 00:00:00+00,22:30,GMT,20,HG17rep,27.1225,-82.63271,Karenia brevis,0,HABW040304-823
-9206745.2778,3038209.7349,181640,2004/03/04 00:00:00+00,13:08,GMT,0.5,FT06,26.3155,-82.7056,Karenia brevis,0,HABW040304-824
-9204513.322,3060281.5406,181641,2004/03/04 00:00:00+00,14:18,GMT,0.5,FT07,26.49309,-82.68555,Karenia brevis,0,HABW040304-825
-9202424.9683,3083822.6366,181642,2004/03/04 00:00:00+00,15:16,GMT,0.5,FT08,26.6822,-82.66679,Karenia brevis,0,HABW040304-826
-9201194.8879,3104346.9327,181643,2004/03/04 00:00:00+00,16:22,GMT,0.5,FT09,26.84682,-82.65574,Karenia brevis,0,HABW040304-827
-9199427.1344,3129278.7621,181644,2004/03/04 00:00:00+00,17:34,GMT,0.5,FT10,27.04647,-82.63986,Karenia brevis,0,HABW040304-828
-9197299.819,3148109.6837,181645,2004/03/04 00:00:00+00,20:04,GMT,0.5,FT11,27.19703,-82.62075,Karenia brevis,0,HABW040304-829
-9200746.2704,3104867.2218,181646,2004/03/04 00:00:00+00,21:03,GMT,0.5,FT12,26.85099,-82.65171,Karenia brevis,0,HABW040304-830
-9199627.5095,3127923.9524,181647,2004/03/04 00:00:00+00,22:02,GMT,0.5,FT13,27.03563,-82.64166,Karenia brevis,0,HABW040304-831
-9196660.8451,3151436.7487,181648,2004/03/04 00:00:00+00,22:57,GMT,0.5,FT14,27.22361,-82.61501,Karenia brevis,0,HABW040304-832
-9189056.6107,3204189.1578,181649,2004/03/05 00:00:00+00,,,0.5,Port Manatee SERF Lab,27.6442,-82.5467,Karenia brevis,0,HABW040305-001
-9188989.819,3204151.4585,181650,2004/03/05 00:00:00+00,,,0.5,Port Manatee SERF Lab,27.6439,-82.5461,Karenia brevis,0,HABW040305-002
-9188433.2215,3204113.7592,181651,2004/03/05 00:00:00+00,,,0.5,Port Manatee SERF Lab,27.6436,-82.5411,Karenia brevis,0,HABW040305-004
-9191650.3548,3203937.8308,181652,2004/03/05 00:00:00+00,,,0.5,Port Manatee SERF Lab,27.6422,-82.57,Karenia brevis,0,HABW040305-005
-9192529.7788,3164962.2243,181653,2004/03/08 00:00:00+00,20:05,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW040308-801
-9192694.5316,3165231.64,181654,2004/03/08 00:00:00+00,20:05,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW040308-802
-9111032.7796,3040016.8086,181655,2004/03/08 00:00:00+00,16:30,GMT,0.5,Barefoot Beach  ,26.33005,-81.8458,Karenia brevis,0,HABW040309-001
-9107815.6463,3024778.6725,181656,2004/03/08 00:00:00+00,14:45,GMT,0.5,Seagate  ,26.2073,-81.8169,Karenia brevis,0,HABW040309-002
-9106635.6597,3015393.0375,181657,2004/03/08 00:00:00+00,12:30,GMT,0.5,Naples Pier  ,26.13163,-81.8063,Karenia brevis,0,HABW040309-003
-9097924.9095,2988142.5262,181658,2004/03/08 00:00:00+00,18:30,GMT,0.5,South Marco Beach ,25.91165,-81.72805,Karenia brevis,0,HABW040309-004
-9095125.2243,2996653.602,181659,2004/03/08 00:00:00+00,,,0.5,951 Boat Ramp (Big Marco Pass) ,25.9804,-81.7029,Karenia brevis,0,HABW040309-005
-9097897.0797,2995774.4098,181660,2004/03/08 00:00:00+00,,,0.5,Snook Inn  (Big Marco Pass) ,25.9733,-81.7278,Karenia brevis,0,HABW040309-006
-9096705.9611,2988235.3475,181661,2004/03/08 00:00:00+00,,,0.5,Caxambas Park ,25.9124,-81.7171,Karenia brevis,0,HABW040309-007
-9088479.4507,2989423.5123,181662,2004/03/08 00:00:00+00,,,0.5,Goodland ,25.922,-81.6432,Karenia brevis,0,HABW040309-008
-9220181.5403,3256313.4616,181663,2004/03/09 00:00:00+00,15:55,GMT,0.5,Honeymoon isl Beach,28.0582,-82.8263,Karenia brevis,0,HABW040309-009
-9220804.9294,3246137.3505,181664,2004/03/09 00:00:00+00,17:10,GMT,0.5,Clearwater Pier 60 ,27.9775,-82.8319,Karenia brevis,0,HABW040309-010
-9220738.1377,3226600.8889,181665,2004/03/09 00:00:00+00,17:59,GMT,0.5,Redington Pier  ,27.8224,-82.8313,Karenia brevis,0,HABW040309-011
-9210274.1056,3208965.2433,181666,2004/03/09 00:00:00+00,18:45,GMT,0.5,Pass-A-Grille,27.6822,-82.7373,Karenia brevis,0,HABW040309-012
-9189524.1525,3199464.9796,181667,2004/03/09 00:00:00+00,,,0.5,Bishop Harbor 1,27.6066,-82.5509,Karenia brevis,0,HABW040311-001
-9190748.6669,3199578.0393,181668,2004/03/09 00:00:00+00,,,0.8,Bishop Harbor 2,27.6075,-82.5619,Karenia brevis,0,HABW040311-002
-9191739.4104,3199678.5377,181669,2004/03/09 00:00:00+00,,,2,Bishop Harbor 3,27.6083,-82.5708,Karenia brevis,0,HABW040311-003
-9192529.7788,3200281.5433,181670,2004/03/09 00:00:00+00,,,2.6,Bishop Harbor 4,27.6131,-82.5779,Karenia brevis,0,HABW040311-004
-9200644.9697,3199326.7966,181671,2004/03/10 00:00:00+00,15:22,GMT,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)  ",27.6055,-82.6508,Karenia brevis,0,HABW040310-001
-9210596.9321,3190912.813,181672,2004/03/10 00:00:00+00,16:26,GMT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay)  ,27.5385,-82.7402,Karenia brevis,0,HABW040310-002
-9204783.8283,3179307.4255,181673,2004/03/10 00:00:00+00,17:02,GMT,0.5,Longboat Pass Boat Ramp (Sarasota Bay)  ,27.44602,-82.68798,Karenia brevis,0,HABW040310-003
-9204607.9435,3181788.814,181674,2004/03/10 00:00:00+00,17:27,GMT,0.5,"Cortez; dock at Bells Fish Co.",27.4658,-82.6864,Karenia brevis,0,HABW040310-004
-9202292.4981,3202718.9603,181675,2004/03/10 00:00:00+00,18:30,GMT,0.5,"Skyway Fishing Pier; North (Lower Tampa Bay)  ",27.6325,-82.6656,Karenia brevis,0,HABW040310-005
-9192529.7788,3164962.2243,181676,2004/03/10 00:00:00+00,18:50,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW040310-801
-9192694.5316,3165231.64,181677,2004/03/10 00:00:00+00,18:50,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW040310-802
-9192102.3119,3165291.7893,181678,2004/03/10 00:00:00+00,,,0.5,Pelman Walk,27.33423,-82.57406,Karenia brevis,0,HABW040310-803
-9192102.3119,3165291.7893,181679,2004/03/10 00:00:00+00,,,0.5,Pelman Walk rep,27.33423,-82.57406,Karenia brevis,0,HABW040310-804
-9192529.7788,3164962.2243,181680,2004/03/11 00:00:00+00,18:50,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW040311-801
-9192694.5316,3165231.64,181681,2004/03/11 00:00:00+00,18:50,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW040311-802
-9210556.0779,3206489.0128,181682,2004/03/11 00:00:00+00,,,0.5,Mullet Key Bridge (Bunces Pass) ,27.6625,-82.739833,Karenia brevis,0,HABW040311-803
-9210474.4807,3200306.6691,181683,2004/03/11 00:00:00+00,,,0.5,"Mullet Key; Gulf Pier  ",27.6133,-82.7391,Karenia brevis,0,HABW040311-804
-9210875.2309,3191025.8026,181684,2004/03/11 00:00:00+00,,,0.5,"Anna Maria Island; North end ",27.5394,-82.7427,Karenia brevis,0,HABW040311-805
-9204786.0547,3178949.5552,181685,2004/03/11 00:00:00+00,,,0.5,Longboat Pass (Sarasota Bay) ,27.443167,-82.688,Karenia brevis,0,HABW040311-806
-9193030.3825,3165162.7192,181686,2004/03/11 00:00:00+00,,,0.5,"New Pass; Sarasota",27.3332,-82.582397,Karenia brevis,0,HABW040311-807
-9165972.6218,3110817.2242,181687,2004/03/11 00:00:00+00,,,0.5,Stump Pass (Lemon Bay) ,26.898667,-82.339333,Karenia brevis,0,HABW040311-808
-9210032.5423,3360201.4291,181688,2004/03/11 00:00:00+00,19:30,GMT,0.5,"Mullet Key; 2.6 mi W of ",28.878583,-82.73513,Karenia brevis,0,HABW040312-001
-9210775.0433,3307157.3429,181689,2004/03/11 00:00:00+00,,,0.5,Hernando scallop site HE-03,28.4605,-82.7418,Karenia brevis,0,HABW040312-002
-9217298.3655,3286091.284,181690,2004/03/11 00:00:00+00,,,0.5,Anclote scallop site AN-01,28.294,-82.8004,Karenia brevis,0,HABW040312-003
-9506497.163,3474414.9995,181691,2004/03/11 00:00:00+00,21:30,GMT,0.5,Eagle Harbor,29.773083,-85.398317,Karenia brevis,0,HABW040313-001
-9499973.8409,3484191.2526,181692,2004/03/11 00:00:00+00,21:45,GMT,0.5,"St. Joseph Bay; Palm Point/Windmark",29.849283,-85.339717,Karenia brevis,0,HABW040313-002
-9503261.4394,3464466.7715,181693,2004/03/11 00:00:00+00,22:25,GMT,0.5,"Pig Island; S of (St. Joseph Bay) ",29.695483,-85.36925,Karenia brevis,0,HABW040313-003
-9172742.628,3065316.6226,181694,2004/03/11 00:00:00+00,20:15,GMT,0.5,"Boca Grande; 13 Mi. West of Pass",26.533564,-82.400149,Karenia brevis,0,HABW040322-010
-9170882.9246,3069437.6693,181695,2004/03/11 00:00:00+00,20:30,GMT,0.5,"Boca Grande; 11.5 Mi. W of Pass",26.56668,-82.383443,Karenia brevis,0,HABW040322-011
-9167162.6272,3073614.0634,181696,2004/03/11 00:00:00+00,20:45,GMT,0.5,"Boca Grande; 7 Mi. W of Pass",26.600231,-82.350023,Karenia brevis,667,HABW040322-012
-9165306.152,3077738.2575,181697,2004/03/11 00:00:00+00,20:55,GMT,0.5,"Boca Grande; 6 Mi. W of Pass",26.633353,-82.333346,Karenia brevis,0,HABW040322-013
-9161623.1467,3079818.9874,181698,2004/03/11 00:00:00+00,21:10,GMT,0.5,"Boca Grande; 5 Mi. W. of Pass",26.65006,-82.300261,Karenia brevis,0,HABW040322-014
-9192529.7788,3164962.2243,181699,2004/03/12 00:00:00+00,20:50,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW040312-801
-9192694.5316,3165231.64,181700,2004/03/12 00:00:00+00,20:50,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW040312-802
-9506504.5101,3474406.5351,181701,2004/03/12 00:00:00+00,19:30,GMT,0.5,"St. Joseph Bay; Eagle Harbor ",29.773017,-85.398383,Karenia brevis,0,HABW040313-004
-9499973.8409,3484191.2526,181702,2004/03/12 00:00:00+00,20:15,GMT,0.5,"St. Joseph Bay; Palm Pt. Windmark",29.849283,-85.339717,Karenia brevis,0,HABW040313-005
-9501118.5392,3476584.7616,181703,2004/03/12 00:00:00+00,20:30,GMT,0.5,"St. Joseph Bay; middle of Bay",29.79,-85.35,Karenia brevis,0,HABW040313-006
-8979786.3207,2863484.7851,181704,2004/03/12 00:00:00+00,20:15,GMT,0.5,Keys offshore,24.900146,-80.666793,Karenia brevis,0,HABW040322-005
-8970509.6222,2867588.258,181705,2004/03/12 00:00:00+00,,,0.5,Keys offshore,24.933577,-80.583459,Karenia brevis,0,HABW040322-006
-8963105.095,2875762.8028,181706,2004/03/12 00:00:00+00,,,0.5,Keys offshore,25.000148,-80.516943,Karenia brevis,0,HABW040322-007
-8968642.5717,2875768.5757,181707,2004/03/12 00:00:00+00,,,0.5,Keys offshore,25.000195,-80.566687,Karenia brevis,0,HABW040322-008
-8994625.988,2890110.3689,181708,2004/03/12 00:00:00+00,,,0.5,Keys offshore,25.116903,-80.8001,Karenia brevis,0,HABW040322-009
-9111032.7796,3040016.8086,181709,2004/03/15 00:00:00+00,16:30,GMT,0.5,Barefoot Beach  ,26.33005,-81.8458,Karenia brevis,0,HABW040316-001
-9107815.6463,3024778.6725,181710,2004/03/15 00:00:00+00,14:30,GMT,0.5,Seagate  ,26.2073,-81.8169,Karenia brevis,0,HABW040316-002
-9106635.6597,3015393.0375,181711,2004/03/15 00:00:00+00,12:30,GMT,0.5,Naples Pier  ,26.13163,-81.8063,Karenia brevis,0,HABW040316-003
-9097924.9095,2988142.5262,181712,2004/03/15 00:00:00+00,18:45,GMT,0.5,South Marco Beach ,25.91165,-81.72805,Karenia brevis,0,HABW040316-004
-8994958.8333,3335937.9391,181713,2004/03/16 00:00:00+00,14:30,GMT,0.5,"Black Point; W of (Indian River) ",28.68755,-80.80309,Karenia brevis,0,HABW040317-001
-8955820.0136,3226688.9984,181714,2004/03/16 00:00:00+00,14:50,GMT,0.5,NIR,27.8231,-80.4515,Karenia brevis,0,HABW040317-002
-8960679.1093,3236526.8497,181715,2004/03/16 00:00:00+00,15:11,GMT,0.5,"Pepper Cove; 1.2 mi W of (Indian River) ",27.90123,-80.49515,Karenia brevis,0,HABW040317-003
-9095125.2243,2996653.602,181716,2004/03/16 00:00:00+00,,,0.5,951 Boat Ramp (Big Marco Pass) ,25.9804,-81.7029,Karenia brevis,0,HABW040317-004
-9097897.0797,2995774.4098,181717,2004/03/16 00:00:00+00,,,0.5,Snook Inn  (Big Marco Pass) ,25.9733,-81.7278,Karenia brevis,0,HABW040317-005
-9096705.9611,2988235.3475,181718,2004/03/16 00:00:00+00,,,0.5,Caxambas Park ,25.9124,-81.7171,Karenia brevis,0,HABW040317-006
-9088479.4507,2989423.5123,181719,2004/03/16 00:00:00+00,,,0.5,Goodland ,25.922,-81.6432,Karenia brevis,0,HABW040317-007
-9504196.5231,3488309.774,181720,2004/03/16 00:00:00+00,17:55,GMT,0.2,"St. Joseph Bay; mouth",29.881367,-85.37765,Karenia brevis,0,HABW040318-001
-9504196.5231,3488309.774,181721,2004/03/16 00:00:00+00,17:55,GMT,4.5,"St. Joseph Bay; mouth",29.881367,-85.37765,Karenia brevis,0,HABW040318-002
-9504196.5231,3488309.774,181722,2004/03/16 00:00:00+00,17:55,GMT,5,"St. Joseph Bay; mouth",29.881367,-85.37765,Karenia brevis,0,HABW040318-003
-9506389.5171,3474618.1466,181723,2004/03/16 00:00:00+00,19:08,GMT,0.2,"St. Joseph Bay; Eagle Harbor ",29.774667,-85.39735,Karenia brevis,0,HABW040318-004
-9506389.5171,3474618.1466,181724,2004/03/16 00:00:00+00,19:08,GMT,1.6,"St. Joseph Bay; Eagle Harbor ",29.774667,-85.39735,Karenia brevis,0,HABW040318-005
-9201847.2202,3178765.5434,181725,2004/03/17 00:00:00+00,15:17,GMT,0.5,"Sarasota Bay; Tidy Island",27.4417,-82.6616,Karenia brevis,0,HABW040317-008
-9204997.5617,3206250.2121,181726,2004/03/17 00:00:00+00,,,0.5,"Tampa Bay; Tarpon Key",27.6606,-82.6899,Karenia brevis,0,HABW040317-009
-9107462.7635,3085482.2271,181727,2004/03/17 00:00:00+00,16:10,GMT,0.5,BCCR01,26.69552,-81.81373,Karenia brevis,0,HABW040317-801
-9107462.7635,3085482.2271,181728,2004/03/17 00:00:00+00,16:10,GMT,20,BCCR01,26.69552,-81.81373,Karenia brevis,0,HABW040317-802
-9113153.4159,3080487.8447,181729,2004/03/17 00:00:00+00,16:23,GMT,0.5,BCCR02,26.65543,-81.86485,Karenia brevis,0,HABW040317-803
-9113153.4159,3080487.8447,181730,2004/03/17 00:00:00+00,16:23,GMT,20,BCCR02,26.65543,-81.86485,Karenia brevis,0,HABW040317-804
-9123258.9992,3065112.0697,181731,2004/03/17 00:00:00+00,17:05,GMT,0.5,BCCR03,26.53192,-81.95563,Karenia brevis,0,HABW040317-805
-9123258.9992,3065112.0697,181732,2004/03/17 00:00:00+00,17:05,GMT,20,BCCR03,26.53192,-81.95563,Karenia brevis,0,HABW040317-806
-9127318.8211,3064761.2011,181733,2004/03/17 00:00:00+00,17:14,GMT,0.5,BCCR04,26.5291,-81.9921,Karenia brevis,0,HABW040317-807
-9127318.8211,3064761.2011,181734,2004/03/17 00:00:00+00,17:14,GMT,20,BCCR04,26.5291,-81.9921,Karenia brevis,0,HABW040317-808
-9130099.582,3059353.6887,181735,2004/03/17 00:00:00+00,17:36,GMT,0.5,BCCR05,26.48563,-82.01708,Karenia brevis,0,HABW040317-809
-9130099.582,3059353.6887,181736,2004/03/17 00:00:00+00,17:36,GMT,20,BCCR05,26.48563,-82.01708,Karenia brevis,0,HABW040317-810
-9128846.1245,3057370.0786,181737,2004/03/17 00:00:00+00,17:43,GMT,0.5,BCCR06,26.46968,-82.00582,Karenia brevis,0,HABW040317-811
-9128846.1245,3057370.0786,181738,2004/03/17 00:00:00+00,17:43,GMT,20,BCCR06,26.46968,-82.00582,Karenia brevis,0,HABW040317-812
-9220181.5403,3256313.4616,181739,2004/03/17 00:00:00+00,16:20,GMT,0.5,Honeymoon isl Beach,28.0582,-82.8263,Karenia brevis,0,HABW040318-006
-9220804.9294,3246137.3505,181740,2004/03/17 00:00:00+00,17:28,GMT,0.5,Clearwater Pier 60 ,27.9775,-82.8319,Karenia brevis,0,HABW040318-007
-9220738.1377,3226600.8889,181741,2004/03/17 00:00:00+00,18:35,GMT,0.5,Redington Pier  ,27.8224,-82.8313,Karenia brevis,0,HABW040318-008
-9080284.1098,2849192.9804,181742,2004/03/17 00:00:00+00,20:35,GMT,0.5,"Sawyer Key; 1.7 mi N of  ",24.78364,-81.56958,Karenia brevis,0,HABW040322-001
-9119700.1151,2841053.6901,181743,2004/03/17 00:00:00+00,,,0.5,Smith Shoals ,24.71724,-81.92366,Karenia brevis,0,HABW040322-002
-9141968.8,2841061.0429,181744,2004/03/17 00:00:00+00,,,0.5,"Marquesas Keys; 8.3 mi N of",24.7173,-82.123703,Karenia brevis,0,HABW040322-003
-9099719.3797,2845068.8567,181745,2004/03/17 00:00:00+00,,,0.5,"West Harbor Key; 6.6 mi N of  ",24.75,-81.74417,Karenia brevis,0,HABW040322-004
-9192529.7788,3164962.2243,181746,2004/03/18 00:00:00+00,19:00,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW040318-801
-9192694.5316,3165231.64,181747,2004/03/18 00:00:00+00,19:00,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW040318-802
-9191990.9924,3165249.1835,181748,2004/03/18 00:00:00+00,14:30,GMT,0.5,BMet-E,27.33389,-82.57306,Karenia brevis,0,HABW040318-803
-9192063.3501,3165254.196,181749,2004/03/18 00:00:00+00,14:30,GMT,0.5,BMet-N,27.33393,-82.57371,Karenia brevis,0,HABW040318-804
-9192056.6709,3165194.0468,181750,2004/03/18 00:00:00+00,14:30,GMT,0.5,BMet-S,27.33345,-82.57365,Karenia brevis,0,HABW040318-805
-9211186.9254,3190310.2172,181751,2004/03/18 00:00:00+00,,,0.5,"Anna Maria Island; W of  ",27.5337,-82.7455,Karenia brevis,0,HABW040319-001
-9556778.2846,3531430.8798,181752,2004/03/18 00:00:00+00,21:10,GMT,0,"Panama City Beach; Gulf World Aquarium west pool",30.216667,-85.85,Karenia brevis,0,HABW040319-002
-9556778.2846,3531430.8798,181753,2004/03/18 00:00:00+00,21:16,GMT,0,"Panama City Beach; Gulf World Aquarium stranding pool",30.216667,-85.85,Karenia brevis,0,HABW040319-003
-9558648.452,3530803.9145,181754,2004/03/18 00:00:00+00,21:35,GMT,0.5,"Panama City Beach; Gulf World Aquarium east pool",30.2118,-85.8668,Karenia brevis,0,HABW040319-004
-9558648.452,3530803.9145,181755,2004/03/18 00:00:00+00,21:30,GMT,0.5,"Panama City Beach; Gulf World Aquarium main pool",30.2118,-85.8668,Karenia brevis,0,HABW040319-005
-9558648.452,3530803.9145,181756,2004/03/18 00:00:00+00,21:25,GMT,0.5,"Panama City Beach; Gulf World Aquarium intake",30.2118,-85.8668,Karenia brevis,0,HABW040319-006
-9558603.9243,3530546.2841,181757,2004/03/18 00:00:00+00,21:50,GMT,0.5,"Panama City Beach; GOM across from Gulf World Aquarium",30.2098,-85.8664,Karenia brevis,0,HABW040319-007
-9504810.6728,3487064.476,181758,2004/03/18 00:00:00+00,15:17,GMT,0.5,"St. Joseph Point; SE of (St. Joseph Bay) ",29.871667,-85.383167,Karenia brevis,0,HABW040319-008
-9501970.1333,3481534.7616,181759,2004/03/18 00:00:00+00,15:26,GMT,0.5,"St. Joseph Bay; Tide line ",29.828583,-85.35765,Karenia brevis,0,HABW040319-009
-9502292.9598,3482009.5529,181760,2004/03/18 00:00:00+00,16:04,GMT,0.5,"St. Joseph Bay; fish collection site ",29.832283,-85.36055,Karenia brevis,0,HABW040319-010
-9517506.9946,3486423.0023,181761,2004/03/18 00:00:00+00,16:20,GMT,0.5,Port St. Joe boat ramp,29.86667,-85.49722,Karenia brevis,0,HABW040319-011
-9189524.1525,3199464.9796,181762,2004/03/18 00:00:00+00,16:45,GMT,0.6,Bishop Harbor 1,27.6066,-82.5509,Karenia brevis,0,HABW040319-012
-9190748.6669,3199578.0393,181763,2004/03/18 00:00:00+00,17:00,GMT,1,Bishop Harbor 2,27.6075,-82.5619,Karenia brevis,0,HABW040319-013
-9191739.4104,3199678.5377,181764,2004/03/18 00:00:00+00,17:20,GMT,1.8,Bishop Harbor 3,27.6083,-82.5708,Karenia brevis,0,HABW040319-014
-9192529.7788,3200281.5433,181765,2004/03/18 00:00:00+00,17:40,GMT,2.6,Bishop Harbor 4,27.6131,-82.5779,Karenia brevis,0,HABW040319-015
-9500569.4002,3465498.4144,181766,2004/03/18 00:00:00+00,19:27,GMT,0.2,St. Joseph Bay site1,29.703533,-85.345067,Karenia brevis,0,HABW040320-004
-9500569.4002,3465498.4144,181767,2004/03/18 00:00:00+00,19:27,GMT,0.7,St. Joseph Bay site1,29.703533,-85.345067,Karenia brevis,0,HABW040320-005
